generation,wall_time_s,train_loss_start,train_loss_end,loss_drop_rel,latent_drift,effective_rank
10,20.564762115478516,11500.380859375,272.61798095703125,0.9762948751449585,0.5714467763900757,8.167475700378418
10,35.553646087646484,101.56541442871094,0.02185828611254692,0.9997847676277161,0.6280431747436523,7.966495037078857
30,49.58517074584961,37.73419952392578,26.052066802978516,0.30959004163742065,0.2326231598854065,9.00586223602295
30,61.61941909790039,17.987674713134766,3.8129162788391113,0.7880261540412903,0.25541549921035767,8.521016120910645
60,75.8428726196289,355.3002624511719,163.99639892578125,0.5384287238121033,0.18410399556159973,8.775740623474121
60,90.7861328125,139.8775634765625,7.030942916870117,0.9497350454330444,0.19106552004814148,8.275059700012207
100,107.2389907836914,233.01307678222656,113.00570678710938,0.5150241851806641,0.17007452249526978,8.665802001953125
100,110.09892272949219,176.912353515625,86.1164779663086,0.5132251977920532,0.11227654665708542,7.930952072143555
150,126.88417053222656,279.1619567871094,142.8585662841797,0.4882591962814331,0.2044512927532196,8.439066886901855
150,129.6160888671875,239.96221923828125,140.77706909179688,0.41333651542663574,0.0557846873998642,8.119292259216309
210,151.79495239257812,523.82763671875,224.10353088378906,0.5721808075904846,0.07751986384391785,8.710895538330078
210,162.34384155273438,193.25534057617188,13.646252632141113,0.9293874502182007,0.150560200214386,8.46515941619873
280,187.6505584716797,283.37103271484375,160.3047637939453,0.4342937469482422,0.10580556094646454,5.96701192855835
280,196.49322509765625,25.180387496948242,2.2227210998535156,0.9117280840873718,0.15050649642944336,7.093725204467773
360,217.72349548339844,185.4208984375,119.60444641113281,0.35495704412460327,0.17139126360416412,7.263987064361572
360,232.72959899902344,70.53550720214844,7.091670513153076,0.8994595408439636,0.07675229758024216,7.025954723358154
450,252.6536407470703,190.30630493164062,191.23959350585938,-0.00490413885563612,0.11504795402288437,5.497544288635254
450,260.2481384277344,23.356218338012695,6.670558929443359,0.7143990397453308,0.11085839569568634,8.312922477722168
550,287.9222106933594,205.77088928222656,120.56063079833984,0.41410258412361145,0.14302197098731995,8.237815856933594
550,300.2276916503906,156.28317260742188,58.32170104980469,0.6268203258514404,0.10857364535331726,8.650629043579102
660,331.6040344238281,399.7167053222656,231.87005615234375,0.41991400718688965,0.05550564080476761,8.012675285339355
660,345.0762634277344,155.89781188964844,16.39202880859375,0.8948540091514587,0.06299345195293427,8.147245407104492
780,377.1966247558594,517.2764282226562,16488.87109375,-30.876323699951172,0.10529494285583496,7.831005096435547
780,392.08026123046875,31001.76953125,870.2716064453125,0.9719282984733582,0.15665200352668762,7.806224346160889
910,423.4039611816406,3695.59033203125,866.590087890625,0.7655069828033447,0.23710542917251587,7.737221717834473
910,438.6531677246094,20.139196395874023,0.20936237275600433,0.9896042346954346,0.21898022294044495,7.397976398468018
1050,472.4180908203125,133.44427490234375,138.13034057617188,-0.035116273909807205,0.2088843584060669,6.201412677764893
1050,487.2935791015625,42.17979431152344,0.6274062395095825,0.9851254224777222,0.22467103600502014,7.591159343719482
1200,526.9910278320312,137.6142120361328,74.951171875,0.4553529620170593,0.5513581037521362,7.419917106628418
1200,539.1784057617188,43.9658203125,5.693441390991211,0.8705030083656311,0.21259793639183044,6.434142589569092
1360,585.9591674804688,773.0254516601562,132.14004516601562,0.8290612101554871,0.02976094000041485,6.436932563781738
1360,598.920166015625,39.1563835144043,304.2081298828125,-6.7690558433532715,0.4464681148529053,7.6148271560668945
1530,640.6351928710938,20550.65625,2663.09521484375,0.8704131245613098,0.26555466651916504,7.470963001251221
1530,648.6664428710938,2432.514404296875,3723.1962890625,-0.5305957794189453,0.7199400663375854,4.293086051940918
1710,703.5599365234375,24496.0078125,421.21368408203125,0.9828047752380371,0.06764799356460571,5.867294788360596
1710,705.1495971679688,70.463134765625,214.57420349121094,-2.0451982021331787,0.019058477133512497,5.116568088531494
1900,758.1947631835938,456.0195007324219,242.8986053466797,0.46735039353370667,0.007593641057610512,6.0934295654296875
1900,763.2217407226562,50.95344543457031,18.016357421875,0.6464153528213501,0.10536034405231476,6.977766990661621
