generation,wall_time_s,archive_size,qd_score,max_fitness,mean_fitness,mean_fitness_top_k,extinction_event,trigger_recent_rate,trigger_historical_rate,trigger_ratio,trigger_fired,d_min_recent_volatility,d_min_historical_volatility,d_min_volatility_ratio,d_min_trigger_fired,extinction_remaining_prop,latent_bbox_volume,latent_space_diameter,latent_pca_volume,repertoire_d_min,archive_n_occupied,archive_coverage,archive_occupancy_entropy
100,83.14146423339844,1024,-65358.578125,-12.717411994934082,-63.82673645019531,-37.78272247314453,False,nan,nan,nan,False,nan,nan,nan,False,nan,822.2200927734375,5.542580604553223,531280288.0,0.34592893719673157,1024,1.0,4.72969388961792
105,99.51012420654297,1024,-64616.421875,-12.717411994934082,-63.10197448730469,-36.419734954833984,False,nan,nan,nan,False,nan,nan,nan,False,nan,272856.5625,6.607814311981201,11720847360.0,0.4281311333179474,1024,1.0,3.6910581588745117
110,100.64506530761719,1024,-64089.234375,-12.593002319335938,-62.58714294433594,-35.036136627197266,False,nan,nan,nan,False,nan,nan,nan,False,nan,391745.03125,6.653244495391846,20503103488.0,0.4585306644439697,1024,1.0,3.753871202468872
115,101.7746810913086,1024,-63757.8828125,-12.593002319335938,-62.26355743408203,-34.77891159057617,False,nan,nan,nan,False,nan,nan,nan,False,nan,443218.28125,7.953065872192383,29026320384.0,0.4758370816707611,1024,1.0,3.74202036857605
120,102.90728759765625,1024,-62979.34765625,-12.593002319335938,-61.50326919555664,-34.216529846191406,False,nan,nan,nan,False,nan,nan,nan,False,nan,428939.5625,12.856233596801758,37718827008.0,0.48960939049720764,1024,1.0,3.810727596282959
125,104.05072021484375,1024,-63035.53125,-12.593002319335938,-61.558135986328125,-33.39784240722656,False,nan,nan,nan,False,nan,nan,nan,False,nan,430406.40625,7.032973289489746,43153784832.0,0.4987376928329468,1024,1.0,3.825364589691162
130,105.1800765991211,1024,-62904.15625,-12.593002319335938,-61.429840087890625,-33.35761642456055,False,nan,nan,nan,False,nan,nan,nan,False,nan,469512.125,12.526673316955566,47927357440.0,0.5072554349899292,1024,1.0,3.792876958847046
135,106.27361297607422,1024,-62527.0859375,-12.593002319335938,-61.061607360839844,-33.092063903808594,False,nan,nan,nan,False,nan,nan,nan,False,nan,474462.09375,13.372297286987305,57715888128.0,0.5105059146881104,1024,1.0,3.819676637649536
140,107.27556610107422,1024,-62349.19140625,-12.593002319335938,-60.887882232666016,-32.88612747192383,False,nan,nan,nan,False,nan,nan,nan,False,nan,540178.5625,13.372297286987305,64727535616.0,0.5214557647705078,1024,1.0,3.8412091732025146
145,108.26532745361328,1024,-62295.05078125,-12.593002319335938,-60.83501052856445,-32.50828552246094,False,nan,nan,nan,False,nan,nan,nan,False,nan,743826.375,10.45363712310791,80695582720.0,0.5193970799446106,1024,1.0,3.6806507110595703
150,109.24376678466797,1024,-62171.4765625,-12.593002319335938,-60.714332580566406,-32.525089263916016,False,nan,nan,nan,False,nan,nan,nan,False,nan,919174.875,13.372297286987305,91322425344.0,0.5338636636734009,1024,1.0,3.705282688140869
155,129.5325927734375,1024,-62043.51953125,-12.593002319335938,-60.58937454223633,-33.51305389404297,False,nan,nan,nan,False,nan,nan,nan,False,nan,543.4776611328125,3.1799373626708984,211949328.0,0.2981879413127899,1024,1.0,4.133186340332031
160,130.68002319335938,1024,-62008.2421875,-12.593002319335938,-60.55492401123047,-32.58046340942383,False,nan,nan,nan,False,nan,nan,nan,False,nan,614.8758544921875,2.7360072135925293,297482048.0,0.31469300389289856,1024,1.0,4.24959135055542
165,131.8463897705078,1024,-61176.625,-12.401391983032227,-59.7427978515625,-32.131195068359375,False,nan,nan,nan,False,nan,nan,nan,False,nan,697.413818359375,2.6876330375671387,390106048.0,0.3306131064891815,1024,1.0,4.2372517585754395
170,133.01254272460938,1024,-60929.57421875,-12.401391983032227,-59.50153732299805,-31.959753036499023,False,nan,nan,nan,False,nan,nan,nan,False,nan,1122.2474365234375,3.2421011924743652,492580736.0,0.33684906363487244,1024,1.0,4.189117431640625
175,134.1425323486328,1024,-61012.08984375,-12.401391983032227,-59.58211898803711,-31.832178115844727,False,nan,nan,nan,False,nan,nan,nan,False,nan,1208.7369384765625,4.0926513671875,663973248.0,0.34231093525886536,1024,1.0,4.230379581451416
180,135.28858947753906,1024,-61002.046875,-12.401391983032227,-59.57231140136719,-31.658117294311523,False,nan,nan,nan,False,nan,nan,nan,False,nan,1567.50244140625,3.907125234603882,765738176.0,0.34736284613609314,1024,1.0,4.203232288360596
185,136.43521118164062,1024,-60844.3046875,-12.395768165588379,-59.41826629638672,-31.81296157836914,False,nan,nan,nan,False,nan,nan,nan,False,nan,1595.2745361328125,3.6931920051574707,837520896.0,0.3504776656627655,1024,1.0,4.18795919418335
190,137.57644653320312,1024,-59992.125,-12.395768165588379,-58.5860595703125,-30.664583206176758,False,nan,nan,nan,False,nan,nan,nan,False,nan,1626.9378662109375,3.996894598007202,934142528.0,0.3544643819332123,1024,1.0,4.222560882568359
195,138.74224853515625,1024,-60201.37890625,-12.395768165588379,-58.790409088134766,-31.024980545043945,False,nan,nan,nan,False,nan,nan,nan,False,nan,1626.9378662109375,3.179657220840454,1036202816.0,0.3595722019672394,1024,1.0,4.206232070922852
200,139.88253784179688,1024,-59603.3828125,-12.395768165588379,-58.20642852783203,-30.650915145874023,False,nan,nan,nan,False,nan,nan,nan,False,nan,1626.9378662109375,4.0926513671875,1172260480.0,0.3646695911884308,1024,1.0,4.240825653076172
205,141.03514099121094,1024,-59681.046875,-12.395768165588379,-58.28227233886719,-30.546541213989258,False,nan,nan,nan,False,nan,nan,nan,False,nan,1621.9866943359375,3.91894268989563,1253591296.0,0.3668328523635864,1024,1.0,4.285582065582275
210,142.09970092773438,1024,-59808.4296875,-12.395768165588379,-58.40666961669922,-30.548032760620117,False,nan,nan,nan,False,nan,nan,nan,False,nan,1621.9866943359375,3.61824369430542,1396058752.0,0.36630979180336,1024,1.0,4.295153617858887
215,160.1465301513672,1024,-58878.6328125,-12.395768165588379,-57.49866485595703,-32.589996337890625,False,nan,nan,nan,False,nan,nan,nan,False,nan,224.91961669921875,4.743704319000244,135346144.0,0.2555713653564453,1024,1.0,4.482792377471924
220,161.26690673828125,1024,-58390.65234375,-12.395768165588379,-57.02212142944336,-32.50006103515625,False,nan,nan,nan,False,nan,nan,nan,False,nan,264.9327087402344,4.665305137634277,194230512.0,0.27056753635406494,1024,1.0,4.518595218658447
225,162.40301513671875,1024,-58184.6328125,-12.395768165588379,-56.82093048095703,-32.563472747802734,False,nan,nan,nan,False,nan,nan,nan,False,nan,482.7618103027344,4.649313926696777,238009696.0,0.2784177362918854,1024,1.0,4.507474422454834
230,163.4119873046875,1024,-57946.9296875,-12.395768165588379,-56.58879852294922,-32.33055114746094,False,nan,nan,nan,False,nan,nan,nan,False,nan,576.3815307617188,4.503139019012451,293816416.0,0.28854191303253174,1024,1.0,4.456465244293213
235,164.44883728027344,1024,-57672.3828125,-12.395768165588379,-56.32068634033203,-32.05602264404297,False,nan,nan,nan,False,nan,nan,nan,False,nan,592.8072509765625,5.778846740722656,341268416.0,0.2946855127811432,1024,1.0,4.481842041015625
