generation,wall_time_s,train_loss_start,train_loss_end,loss_drop_rel,latent_drift,effective_rank
10,20.18011474609375,26630.037109375,294.5487060546875,0.9889392256736755,0.8863211870193481,6.575912952423096
10,36.96005630493164,227.4932098388672,0.15218186378479004,0.9993310570716858,0.04975481331348419,6.593886375427246
30,52.823543548583984,55.482460021972656,16.80488395690918,0.697113573551178,0.27407968044281006,8.595016479492188
30,66.03174591064453,390.5085144042969,11.383011817932129,0.9708508253097534,0.18778106570243835,6.571700096130371
60,88.43699645996094,6673.24658203125,252.27915954589844,0.9621954560279846,0.2302227020263672,8.113751411437988
60,95.48119354248047,59.772979736328125,14.632640838623047,0.7551963925361633,0.26812943816185,6.340592384338379
100,118.71680450439453,3545.5888671875,203.69039916992188,0.9425510168075562,0.1461082398891449,7.713615894317627
100,133.92286682128906,83.68514251708984,3.2120816707611084,0.9616170525550842,0.27210623025894165,6.4205217361450195
150,157.3643341064453,8612.6025390625,258.75,0.9699568152427673,0.0743095800280571,8.13628101348877
150,169.86227416992188,24.528472900390625,3.3327341079711914,0.8641279339790344,0.17925161123275757,6.071637153625488
210,193.51544189453125,3007.965087890625,355.2813415527344,0.8818864822387695,0.19060182571411133,7.597474098205566
210,206.82435607910156,18.19380760192871,1.930795669555664,0.8938761949539185,0.12036243081092834,6.1298041343688965
280,236.21046447753906,117496.0,586.4705810546875,0.9950085878372192,0.2465149611234665,7.543962478637695
280,249.82273864746094,24.896169662475586,1.9011479616165161,0.9236369132995605,0.16159534454345703,7.8208513259887695
360,274.3686828613281,242.41737365722656,203.77247619628906,0.15941472351551056,0.046508897095918655,7.849382400512695
360,290.5626220703125,38.49174880981445,0.38381409645080566,0.9900286793708801,0.08060901612043381,5.841095924377441
450,311.678955078125,196.03756713867188,173.15625,0.11671904474496841,0.015751171857118607,6.7132744789123535
450,324.04327392578125,16.859052658081055,3.063528299331665,0.8182858824729919,0.07402215898036957,5.003074645996094
550,348.48236083984375,1120.5877685546875,583.0440673828125,0.4796980023384094,0.048713140189647675,6.411141872406006
550,366.7284851074219,445.2240295410156,4.647008895874023,0.9895625114440918,0.015482014045119286,6.068302631378174
660,395.503662109375,561.3922119140625,245.1311798095703,0.5633512735366821,0.040292344987392426,6.214029788970947
660,413.2347717285156,503.5460205078125,0.806760847568512,0.9983978271484375,0.015113139525055885,7.51224422454834
780,442.6881408691406,209.83541870117188,138.3292236328125,0.34077274799346924,0.14935612678527832,5.296527862548828
780,456.5003967285156,263.54339599609375,3.97775936126709,0.9849066138267517,0.11129879951477051,6.2225847244262695
910,497.9471740722656,33235.28515625,131.2515869140625,0.9960508346557617,0.02671254798769951,6.710202693939209
910,509.51495361328125,42.580055236816406,8.384471893310547,0.8030892014503479,0.2238975465297699,4.764039993286133
1050,542.5069580078125,1140.3890380859375,546.2832641601562,0.5209676027297974,0.10573481023311615,6.776130676269531
1050,556.3014526367188,56.76640319824219,5.612578392028809,0.9011285305023193,0.056621238589286804,6.588074684143066
1200,591.4985961914062,1209.1087646484375,451.4714660644531,0.6266080737113953,0.12587589025497437,6.511780261993408
1200,609.1735229492188,73.06800842285156,0.016329355537891388,0.9997765421867371,0.12085690349340439,7.503923416137695
1360,650.3706665039062,135.41629028320312,2435.82568359375,-16.987686157226562,0.1508135348558426,3.2820520401000977
1360,667.8871459960938,235213.5,3.2866508960723877,0.9999860525131226,0.21225571632385254,4.956333637237549
1530,708.73291015625,1003.3521118164062,463.78851318359375,0.5377609729766846,0.10448288917541504,3.9106693267822266
1530,717.2913818359375,317.8042297363281,0.0033434201031923294,0.9999894499778748,0.10455725342035294,3.503899335861206
1710,769.6221923828125,inf,inf,nan,0.08622700721025467,4.922462463378906
1710,787.145263671875,inf,inf,nan,0.040080539882183075,5.249799728393555
1900,842.0531005859375,inf,inf,nan,0.03609701991081238,5.220381259918213
1900,859.7095947265625,inf,inf,nan,0.036725424230098724,4.571304798126221
