generation,wall_time_s,archive_size,qd_score,max_fitness,mean_fitness,mean_fitness_top_k,extinction_event,trigger_recent_rate,trigger_historical_rate,trigger_ratio,trigger_fired,d_min_recent_volatility,d_min_historical_volatility,d_min_volatility_ratio,d_min_trigger_fired,extinction_remaining_prop,latent_bbox_volume,latent_space_diameter,latent_pca_volume,repertoire_d_min,archive_n_occupied,archive_coverage,archive_occupancy_entropy
5,4.211427688598633,1024,-72323.4375,-13.174542427062988,-70.62835693359375,-51.82183837890625,False,nan,nan,nan,False,nan,nan,nan,False,nan,25426685952.0,54.511478424072266,2057083176353792.0,0.26929986476898193,1024,1.0,2.894252300262451
10,5.185328483581543,1024,-66490.953125,-13.174542427062988,-64.93257141113281,-37.34046936035156,True,nan,nan,nan,False,nan,nan,nan,False,0.05000000074505806,35165569024.0,52.845149993896484,1.2801362626609152e+16,0.41393378376960754,1024,1.0,3.0525331497192383
15,23.41485595703125,1024,-70728.15625,-12.87056827545166,-69.07046508789062,-45.28334426879883,False,nan,nan,nan,False,nan,nan,nan,False,nan,1.3639944791793823,2.105900526046753,13720.533203125,0.045073118060827255,1024,1.0,3.5781941413879395
20,24.3925724029541,1024,-70889.71875,-12.87056827545166,-69.22824096679688,-44.389835357666016,False,nan,nan,nan,False,nan,nan,nan,False,nan,2.295119524002075,2.0484516620635986,61554.6484375,0.06602249294519424,1024,1.0,4.03460168838501
25,25.36122703552246,1024,-70862.421875,-12.87056827545166,-69.20158386230469,-44.39181137084961,False,nan,nan,nan,False,nan,nan,nan,False,nan,3.121547222137451,2.110337734222412,151068.578125,0.07833529263734818,1024,1.0,4.246976375579834
30,26.329830169677734,1024,-70474.5625,-12.570696830749512,-68.82281494140625,-43.2020263671875,True,nan,nan,nan,False,nan,nan,nan,False,0.05000000074505806,3.544680595397949,2.0640532970428467,283846.875,0.08769292384386063,1024,1.0,4.372723579406738
35,43.643245697021484,1024,-71980.546875,-12.570696830749512,-70.29350280761719,-52.207279205322266,False,nan,nan,nan,False,nan,nan,nan,False,nan,45.011226654052734,3.1497955322265625,10098663.0,0.17065609991550446,1024,1.0,3.2572314739227295
40,45.95320129394531,1024,-70267.703125,-12.570696830749512,-68.62080383300781,-49.54990768432617,False,nan,nan,nan,False,nan,nan,nan,False,nan,66.05204772949219,2.8190059661865234,34741236.0,0.20981676876544952,1024,1.0,3.6091418266296387
45,46.94285202026367,1024,-68658.140625,-12.570696830749512,-67.04896545410156,-46.02764892578125,False,nan,nan,nan,False,nan,nan,nan,False,nan,89.63021850585938,2.8190059661865234,67838472.0,0.2277403324842453,1024,1.0,3.7766995429992676
50,47.942569732666016,1024,-67691.6484375,-12.570696830749512,-66.1051254272461,-44.50346755981445,False,nan,nan,nan,False,nan,nan,nan,False,nan,117.06104278564453,3.3054087162017822,109613560.0,0.24450446665287018,1024,1.0,3.889216661453247
55,48.92252731323242,1024,-66818.8828125,-12.458648681640625,-65.25281524658203,-42.648502349853516,False,nan,nan,nan,False,nan,nan,nan,False,nan,123.4135513305664,3.240708827972412,151371792.0,0.25366565585136414,1024,1.0,4.012669086456299
60,51.16060256958008,1024,-65643.125,-12.458648681640625,-64.1046142578125,-40.78558349609375,True,nan,nan,nan,False,nan,nan,nan,False,0.05000000074505806,138.75045776367188,3.3109703063964844,213206608.0,0.26216354966163635,1024,1.0,4.01876974105835
65,62.59206008911133,1024,-69609.921875,-12.280227661132812,-67.97843933105469,-42.0236930847168,False,nan,nan,nan,False,nan,nan,nan,False,nan,1.47770357131958,2.376765251159668,1018602.375,0.10291188955307007,1024,1.0,4.152779579162598
70,63.562522888183594,1024,-69538.953125,-12.280227661132812,-67.90913391113281,-43.01877975463867,False,nan,nan,nan,False,nan,nan,nan,False,nan,4.082697868347168,2.6605255603790283,3984320.75,0.16221459209918976,1024,1.0,4.400585651397705
75,64.54090881347656,1024,-68087.703125,-12.280227661132812,-66.49189758300781,-41.64622116088867,False,nan,nan,nan,False,nan,nan,nan,False,nan,5.479186058044434,2.296861171722412,9764070.0,0.19094939529895782,1024,1.0,4.716555595397949
80,65.52045440673828,1024,-66796.765625,-12.280227661132812,-65.23121643066406,-40.79427719116211,False,nan,nan,nan,False,nan,nan,nan,False,nan,8.034697532653809,2.640799045562744,15056168.0,0.20890305936336517,1024,1.0,4.798017978668213
85,66.50765228271484,1024,-65813.296875,-12.280227661132812,-64.27079772949219,-39.99666213989258,False,nan,nan,nan,False,nan,nan,nan,False,nan,8.079750061035156,2.4666640758514404,18448986.0,0.2162691354751587,1024,1.0,4.848693370819092
90,68.69430541992188,1024,-64372.5234375,-12.280227661132812,-62.863792419433594,-39.42911148071289,False,nan,nan,nan,False,nan,nan,nan,False,nan,8.375568389892578,2.3521947860717773,22157058.0,0.22737987339496613,1024,1.0,4.880823612213135
95,69.67872619628906,1024,-63429.890625,-12.280227661132812,-61.94325256347656,-39.20670700073242,False,nan,nan,nan,False,nan,nan,nan,False,nan,9.992910385131836,2.7121834754943848,26616236.0,0.23653435707092285,1024,1.0,4.811262130737305
