generation,wall_time_s,train_loss_start,train_loss_end,loss_drop_rel,latent_drift,effective_rank
10,19.30986213684082,11847.123046875,439.501708984375,0.9629022479057312,0.7891983985900879,3.0554134845733643
10,26.41692543029785,33.58928298950195,3.3815038204193115,0.8993278741836548,0.3441515266895294,2.983640670776367
30,44.114383697509766,180.87742614746094,47.006805419921875,0.7401179075241089,0.3775811493396759,5.59222412109375
30,52.14803695678711,145.14512634277344,18.877914428710938,0.8699376583099365,0.14765337109565735,5.352648735046387
60,74.67198944091797,754.5703735351562,162.5277862548828,0.7846088409423828,0.14832554757595062,4.366125106811523
60,89.71464538574219,235.85142517089844,0.09216176718473434,0.9996092319488525,0.11538493633270264,6.36827278137207
100,109.54573059082031,223.64881896972656,84.8580551147461,0.6205745339393616,0.07678276300430298,5.058204174041748
100,124.65611267089844,1769.5257568359375,43.78086471557617,0.9752584099769592,0.12874269485473633,5.643698692321777
150,146.53636169433594,491.67926025390625,216.92669677734375,0.558804452419281,0.1919979453086853,3.495727777481079
150,153.16062927246094,153.51580810546875,3.518948554992676,0.9770776033401489,0.12843045592308044,4.598452091217041
210,180.17979431152344,202801.546875,407.7085266113281,0.9979895949363708,0.23800581693649292,3.2679731845855713
210,191.8237762451172,20.43523597717285,0.6591076254844666,0.9677464962005615,0.13505619764328003,3.7566442489624023
280,217.525390625,808.2218627929688,351.9560546875,0.5645303726196289,0.2587990164756775,4.244985103607178
280,232.547119140625,4738.86865234375,7.116171836853027,0.9984983205795288,0.2461550235748291,6.082062244415283
360,258.7049865722656,1178.7591552734375,742.852294921875,0.36980146169662476,0.3687335252761841,4.7658562660217285
360,267.1600646972656,41.14134216308594,3.218970537185669,0.921758234500885,0.13577574491500854,5.4882493019104
450,297.2809143066406,751.2130126953125,431.827880859375,0.425159215927124,0.3276587128639221,5.170251369476318
450,312.40118408203125,74.45990753173828,1.2339296340942383,0.9834282398223877,0.2524588704109192,5.714075565338135
550,341.78704833984375,744.292236328125,530.087646484375,0.28779634833335876,0.21355955302715302,4.021631240844727
550,353.44268798828125,32.560829162597656,1.9156864881515503,0.9411659240722656,0.43271946907043457,5.3267669677734375
660,396.52642822265625,70539.953125,980.0798950195312,0.9861060380935669,0.4766772985458374,3.258906841278076
660,411.52178955078125,158.96279907226562,0.05510411784052849,0.9996533393859863,0.24476715922355652,5.811418056488037
780,452.5397033691406,11205.71484375,367.16619873046875,0.9672340154647827,0.27978575229644775,3.951478958129883
780,462.41510009765625,19.867469787597656,0.3451337516307831,0.9826282262802124,0.07519004493951797,4.524169921875
910,496.8464050292969,337.0943908691406,300.1197509765625,0.10968630760908127,0.5899877548217773,4.805119037628174
910,501.231689453125,14.791163444519043,2.934713125228882,0.801590085029602,0.07961396872997284,3.7076175212860107
1050,540.7149658203125,617.13623046875,240.1219482421875,0.6109093427658081,0.18831822276115417,2.892481803894043
1050,547.0526123046875,33.60923385620117,12.976324081420898,0.6139059662818909,0.1648385375738144,6.090396404266357
1200,592.7471313476562,8023.79150390625,983.6761474609375,0.877405047416687,0.19353176653385162,2.1508374214172363
1200,598.5746459960938,75.62196350097656,6.611386775970459,0.9125732183456421,0.09411273151636124,2.524904251098633
1360,640.9058227539062,6395.185546875,816.3862915039062,0.8723435997962952,0.16939574480056763,3.9826536178588867
1360,645.74462890625,92.0447006225586,11.278412818908691,0.8774681091308594,0.18183201551437378,3.9625470638275146
1530,695.1588134765625,854071.75,1127.1636962890625,0.9986802339553833,0.23856711387634277,3.4850785732269287
1530,710.2451782226562,2569.726806640625,53.445987701416016,0.9792016744613647,0.3664524257183075,5.113391399383545
1710,761.0020751953125,3613.228515625,2001.41259765625,0.44608744978904724,0.5755411386489868,2.617098093032837
1710,771.6859130859375,245.39144897460938,0.288198858499527,0.9988255500793457,0.14387018978595734,4.332040786743164
1900,828.41845703125,3016.88623046875,907.2012329101562,0.6992921829223633,0.2858491539955139,5.57587194442749
1900,834.3988647460938,106.84527587890625,19.41579246520996,0.8182812333106995,0.25003644824028015,3.46577787399292
