generation,wall_time_s,train_loss_start,train_loss_end,loss_drop_rel,latent_drift,effective_rank
10,21.074098587036133,11500.380859375,272.61798095703125,0.9762948751449585,0.5714467763900757,8.167475700378418
10,38.86084747314453,1111.3868408203125,0.1326112598180771,0.9998806715011597,0.7277212738990784,7.435531139373779
30,51.708621978759766,77.54527282714844,42.677032470703125,0.4496501088142395,0.29928886890411377,9.028290748596191
30,59.13385009765625,60.27322006225586,25.966665267944336,0.5691840648651123,0.18954366445541382,6.45897912979126
60,82.9346694946289,56282.03125,284.2164001464844,0.9949501156806946,0.1771853268146515,5.703936576843262
60,91.82933044433594,84.66703796386719,5.429343223571777,0.9358741641044617,0.20610199868679047,5.061140537261963
100,107.51900482177734,281.4189147949219,158.23968505859375,0.43770772218704224,0.15756261348724365,8.419376373291016
100,115.23472595214844,854.6204833984375,42.98397445678711,0.9497039914131165,0.12340221554040909,6.926155090332031
150,135.75738525390625,694.3214111328125,212.81529235839844,0.6934916973114014,0.17449411749839783,8.663052558898926
150,153.58328247070312,582.4682006835938,5.739361763000488,0.9901464581489563,0.19670048356056213,6.590875148773193
210,175.1190185546875,849.4329833984375,422.2362060546875,0.5029199123382568,0.14509691298007965,8.639028549194336
210,192.86390686035156,140.8879852294922,0.46039652824401855,0.9967321753501892,0.09283602237701416,6.920953273773193
280,214.4904327392578,202.2687530517578,135.01646423339844,0.3324897587299347,0.11184529960155487,7.30289888381958
280,220.26341247558594,303.3721618652344,331.8932189941406,-0.09401343017816544,0.2912410497665405,4.573489189147949
360,246.89930725097656,371.009033203125,171.97604370117188,0.5364639759063721,0.34059280157089233,7.920394420623779
360,260.5799560546875,95.81414031982422,2.904191017150879,0.9696893095970154,0.09138676524162292,6.960968971252441
450,290.0819396972656,628.2977294921875,222.37013244628906,0.6460752487182617,0.02564891427755356,8.467117309570312
450,303.306884765625,61.549415588378906,5.223711967468262,0.9151297807693481,0.04745573550462723,7.377786159515381
550,328.0203552246094,23444.779296875,249.10052490234375,0.9893749952316284,0.028137806802988052,8.102270126342773
550,338.541015625,9.141843795776367,0.6886687278747559,0.9246684908866882,0.06678828597068787,6.045058727264404
660,368.8385009765625,2787.197265625,695.3046875,0.7505362629890442,0.16572090983390808,6.236238956451416
660,386.78387451171875,295.6308288574219,0.295982301235199,0.9989988207817078,0.08736887574195862,6.692263126373291
780,421.1087646484375,501.08392333984375,201.59434509277344,0.5976834893226624,0.08038832247257233,7.598777770996094
780,431.22998046875,34.09990692138672,4.149621963500977,0.8783098459243774,0.1818297952413559,4.710418224334717
910,467.9283752441406,37788.9140625,1633.47705078125,0.9567736387252808,0.6308448910713196,5.227987289428711
910,485.44091796875,132.98744201660156,0.8480674028396606,0.9936229586601257,0.38375476002693176,5.212554931640625
1050,518.2337646484375,506.2248840332031,979.2107543945312,-0.9343394041061401,0.22244217991828918,5.165258407592773
1050,533.6072998046875,230.38612365722656,5.796708106994629,0.9748391509056091,0.24515381455421448,6.446551322937012
1200,565.3135986328125,768.8828735351562,1284.718994140625,-0.6708903908729553,0.14397910237312317,6.658149242401123
1200,581.96484375,48.79738998413086,0.6580018401145935,0.9865156412124634,0.09946686029434204,5.841228485107422
1360,619.3084106445312,943.7691650390625,747.38818359375,0.20808158814907074,0.12568582594394684,4.92933464050293
1360,635.9466552734375,13.692892074584961,0.20391055941581726,0.9851083159446716,0.06273464113473892,5.96329402923584
1530,671.7935791015625,6424.3701171875,641.3578491210938,0.9001680016517639,0.02656075917184353,7.131406784057617
1530,683.8267211914062,36.31100845336914,1.8457529544830322,0.9491682052612305,0.26471734046936035,4.2780046463012695
1710,731.9917602539062,10404.119140625,655.04296875,0.9370400309562683,0.13104164600372314,6.114207744598389
1710,748.32666015625,566.3905029296875,30.69705581665039,0.9458023309707642,0.18686287105083466,5.272459506988525
1900,788.3639526367188,1277.66357421875,1276.8343505859375,0.0006490156520158052,0.04019659757614136,5.76212215423584
1900,792.14501953125,20.127534866333008,8.81456184387207,0.562064528465271,0.03498636186122894,4.5401763916015625
